144,0,2.222,4.4442,4.4442,31.1312,48.888,95.5548,139.9994,180.0
144,0,0.8211,0.6378,0.5088,0.5075,0.5058,0.4897,0.4897,0.4897
144,1,2.223,8.8884,37.7792,42.2206,55.5552,66.6654,180.0
144,1,1.0908,0.5999,0.4355,0.4311,0.4290,0.4290,0.4290
144,2,4.86,7.29,7.29,12.168,21.888,29.196,43.776,48.636,55.944,55.944,82.71,92.43,180.0
144,2,0.7724,0.6710,0.6273,0.6081,0.5995,0.5125,0.5020,0.4697,0.4494,0.4477,0.4477,0.4314,0.4314
144,3,2.304,6.93,6.93,9.234,11.538,11.538,13.842,13.842,25.380,30,32.31,46.152,129.222,154.602,180.0
144,3,0.7428,0.7239,0.6649,0.6483,0.5964,0.5896,0.5896,0.5484,0.4793,0.4793,0.4793,0.4732,0.4607,0.4461,0.4461
144,4,2.286,6.84,34.182,41.004,56.97,109.368,175.446,180.0
144,4,1.0375,0.5060,0.4607,0.4607,0.4607,0.4400,0.4249,0.4249
144,5,2.376,7.11,9.468,11.844,23.688,30.798,42.624,59.202,61.578,71.046,71.046,111.12,151.578,180.0
144,5,1.3598,0.7682,0.7492,0.6584,0.6167,0.5737,0.5444,0.5275,0.4985,0.4893,0.4873,0.4873,0.4873,0.4873

